movie_id,title,release_date,genres
d604d28696,Acts of Vengeance,2017-10-27,"Action, Drama, Thriller"
d622579474,Red Dragon,2002-10-04,"Crime, Drama, Thriller"
d64bc16776,Kung Fu Jungle,2015-04-24,"Action, Crime, Thriller"
d667303ba6,The Secrets of Emily Blair,2016-10-01,"Horror, Thriller"
d6a1605d12,Good Sam,2019-05-16,Comedy
d6e4a80c09,The Vow,2012-02-10,"Drama, Romance"
d72a886dec,Antz,1998-10-02,"Animation, Adventure, Comedy, Family"
d746f4e0e7,You're Next,2013-08-23,"Horror, Mystery, Thriller"
d772459541,Kocan Kadar Konus 2: Dirilis,2016-01-01,"Comedy, Drama, Fantasy"
d77682672c,Den of Thieves,2018-01-19,"Action, Crime, Drama, Mystery, Thriller"
d7aeaeb7dc,Tum Milo Toh Sahi,2010-04-02,"Comedy, Drama"
d7df9dc561,GODZILLA The Planet Eater,2019-01-09,"Animation, Action, Adventure, Horror, Sci-Fi"
d7f4577362,The New Adventures of Pippi Longstocking,1988-07-29,"Adventure, Family, Fantasy, Musical"
d8009f38c9,The Book of Henry,2017-06-23,"Crime, Drama, Thriller"
d83e409b75,Diamond Cartel,2017-03-24,"Action, Adventure"
d851111ab4,Edge of Darkness,2010-01-29,"Action, Crime, Drama, Mystery, Thriller"
d85429149a,Abduction,2011-09-23,"Action, Mystery, Thriller"
d86149b093,The Hard Way,2019-03-05,Action
d87f95d649,Take Me,2017-05-05,"Comedy, Crime"
d8c0364ea4,The House Bunny,2008-08-22,"Comedy, Romance"
d8e3ff6537,My Little Pony: Equestria Girls,2016-06-15,"Animation, Comedy, Family, Fantasy, Musical"
d8fe485619,Shrek Forever After,2010-05-21,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
d912f875d3,Ravenous,2018-03-02,"Drama, Horror"
d947ec5943,Goon: Last of the Enforcers,2017-09-01,"Comedy, Sport"
d953fab7a5,When Harry Met Sally,1989-07-21,"Comedy, Drama, Romance"
d957484f42,1 Chance 2 Dance,2014-01-21,"Drama, Family"
da1aec76e5,Donnie Brasco,1997-02-28,"Biography, Crime, Drama"
da3560a91c,Pants on Fire,2014-11-09,"Comedy, Family"
da5c4eaaef,"Bon Cop, Bad Cop",2006-08-11,"Action, Comedy, Crime, Thriller"
da66d6bb36,IO,2019-01-18,"Adventure, Drama, Sci-Fi"
da74018f2a,Insidious,2011-04-01,"Horror, Mystery, Thriller"
da7b7922e1,Snitch,2013-02-22,"Action, Drama, Thriller"
da81055b5a,"My Teacher, My Obsession",2018-06-12,"Drama, Thriller"
da93af18da,Friday the 13th: A New Beginning,1985-03-22,"Horror, Mystery, Thriller"
dabf35d9a0,Dangal,2016-12-21,"Action, Biography, Drama, Sport"
dae237a912,The Sentinel,2006-04-21,"Action, Crime, Thriller"
dae5f5d7f8,Fantastic Four: Rise of the Silver Surfer,2007-06-15,"Action, Adventure, Fantasy, Sci-Fi"
db4916223f,Oscura Seduccion,2011-03-03,Thriller
db5e703bd9,Arctic Blast,2010-05-30,"Action, Adventure, Drama, Sci-Fi, Thriller"
db9ff2d4ab,Bewitched,2005-06-24,"Comedy, Fantasy, Romance"
dba7183bf5,Q22384647,2016-01-29,Comedy
dbc7d87623,The Lord of the Rings: The Return of the King,2003-12-17,"Action, Adventure, Drama, Fantasy"
dbd3c5a4b6,The Unthinkable,2018-06-20,"Action, Romance, Sci-Fi, Thriller"
dc035d03c0,Bad Grandpa .5,2014-06-03,Comedy
dc7176a21a,All the Devil's Men,2019-01-24,Action
dc882509d8,Hit and Run,2009-01-13,"Horror, Thriller"
dc9a965c2a,Titanic,1997-12-19,"Drama, Romance"
dcafd4bee8,Area 51,2015-05-15,"Horror, Mystery, Sci-Fi, Thriller"
dcb677739b,Khakee,2004-01-23,"Action, Drama, Thriller"
dcb8187ade,Murder on the Cape,2017-08-31,Drama
dce774dde1,Stretch Armstrong: The Breakout,NOT AVAILABLE,NOT AVAILABLE
dce85f5847,Milk,2009-01-30,"Biography, Drama"
dd461f25a1,Mandie and the Forgotten Christmas,2011-09-23,"Drama, Family, Mystery"
dd4bb47e41,What Keeps You Alive,2018-08-24,"Horror, Thriller"
dd7cf1f870,Spanish Affair 2,2015-11-20,"Comedy, Romance"
dd804a3123,Bone Tomahawk,2016-02-19,"Drama, Horror, Western"
dda0eae17b,Enemy at the Gates,2001-03-16,"Drama, History, War"
ddae167e01,In-Lawfully Yours,2016-09-06,"Comedy, Romance"
de35d69988,Fishpeople,NOT AVAILABLE,Documentary
de5c048c76,Bait 3D,2012-09-20,"Action, Horror, Sci-Fi"
de646f1129,Retribution,2015-09-25,"Action, Adventure, Thriller"
de719e654b,ParaNorman,2012-08-17,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
de7e3a7873,Left Behind,2014-10-03,"Action, Drama, Fantasy, Mystery, Thriller"
de847c59c4,Spirit: Stallion of the Cimarron,2002-05-24,"Animation, Adventure, Drama, Family, Western"
deef902a38,It's Kind of a Funny Story,2010-10-08,"Comedy, Drama, Romance"
df2f842a63,Ankhon Dekhi,2014-03-21,"Comedy, Drama"
df3f513d0d,Jupiter Ascending,2015-02-06,"Action, Adventure, Sci-Fi"
df63006bd8,Before I Wake,2018-01-05,"Drama, Fantasy, Horror, Thriller"
df9e60e247,Sleepover,2004-07-09,"Comedy, Family, Romance"
dfeb7f5468,Mercury Rising,1998-04-03,"Action, Crime, Drama, Thriller"
e00722b2f2,Dying of the Light,NOT AVAILABLE,NOT AVAILABLE
e013ab5a31,Arthur Christmas,2011-11-23,"Animation, Adventure, Comedy, Family, Fantasy"
e01765a641,Nostalgia,2018-02-16,Drama
e0203fcd07,The Diary of a Teenage Girl,2015-08-28,"Comedy, Drama, Romance"
e0355354ac,Cuba and the Cameraman,2017-11-24,Documentary
e041c88ae6,Period. End of Sentence.,2019-02-12,"Documentary, Short"
e05c5b32ed,Bound,2016-02-05,"Drama, Thriller"
e07221c7d4,Pahuna,2017-09-07,"Drama, Mystery"
e0b74318a4,Janaan,2016-09-09,"Drama, Musical, Romance"
e0df32656d,The Mortal Instruments: City of Bones,2013-08-21,"Action, Adventure, Fantasy, Horror, Mystery, Romance"
e102b513cb,The Loft,2015-01-30,"Mystery, Romance, Thriller"
e10e65e410,Neighbors,2014-05-09,Comedy
e1184f5546,He Never Died,2015-12-18,"Comedy, Drama, Fantasy, Horror, Thriller"
e14dc826ae,Basic,2003-03-28,"Action, Crime, Drama, Mystery, Thriller"
e15e72bc4f,Ghosts of Girlfriends Past,2009-05-01,"Comedy, Fantasy, Romance"
e1842e5683,Bridget Jones's Baby,2016-09-16,"Comedy, Drama, Romance"
e1b4cafacc,The Mystery of Sleep,NOT AVAILABLE,Documentary
e1c8699ada,Get the Gringo,2012-06-22,"Action, Crime, Drama"
e1db1a84f7,Resident Evil: Extinction,2007-09-21,"Action, Horror, Sci-Fi, Thriller"
e221324b25,Nine Lives,2016-08-05,"Comedy, Drama, Family, Fantasy"
e22ba901de,Bhouri,2017-02-24,Drama
e2606130e8,Robin Hood: Men in Tights,1993-07-28,"Adventure, Comedy, Musical, Romance"
e2d79c1611,The Week Of,2018-04-27,Comedy
e314569096,God of War,2017-06-02,"Action, History"
e3280e2491,Daemonium,2016-12-20,"Action, Fantasy, Sci-Fi"
e3802dbb0f,Rage,2014-05-09,"Action, Crime, Thriller"
e38866ec55,Waterworld,1995-07-28,"Action, Adventure, Sci-Fi"
e3b35d34bf,Riddick,2013-09-06,"Action, Adventure, Sci-Fi, Thriller"
e40fbccfb9,Dorian Gray,2009-09-09,"Drama, Fantasy, Mystery, Thriller"
e417515c1a,6-5=2,2013-11-29,"Horror, Thriller"
e429a84f8b,Confessions of a Brazilian Call Girl,2011-02-25,"Biography, Drama"
e451e90442,Company of Heroes,2013-02-26,"Action, War"
e457cb4098,Before I Fall,2017-03-03,"Drama, Fantasy, Mystery"
e4592735fd,Annie,1982-06-18,"Comedy, Drama, Family, Musical"
e48df3a0e6,Cruel Intentions,1999-03-05,"Drama, Romance"
e4900d079a,2 Fast 2 Furious,2003-06-06,"Action, Crime, Thriller"
e4990116f0,No Estoy Loca,2018-01-04,"Comedy, Drama"
e49e250765,Aisa Yeh Jahaan,2015-07-24,News
e4ce3d1a03,Alex Strangelove,2018-06-08,"Comedy, Drama, Romance"
e4eb75429d,The Great Wall,2017-02-17,"Action, Adventure, Fantasy, Thriller"
e4fee78f62,99,2009-05-15,"Comedy, Crime, Drama"
e513a8a318,​​Kuch Bheege Alfaaz,2018-02-16,Romance
e52ac4e2fa,Audrie & Daisy,2016-09-23,Documentary
e52fcd3a72,The Good Witch's Gift,2010-11-13,"Drama, Family, Fantasy"
e54dfddc49,Iron Man: Rise of Technovore,2013-04-09,"Animation, Action, Sci-Fi"
e57b44115a,Happy Times,NOT AVAILABLE,NOT AVAILABLE
e57bc0605c,Most Likely to Die,2016-04-25,Horror
e616a09f2b,The Stranger Within,NOT AVAILABLE,NOT AVAILABLE
e63017b477,"Love, Rosie",2014-10-22,"Comedy, Romance"
e664ac75c5,Penelope,2008-02-29,"Comedy, Fantasy, Romance"
e6828ad043,The Monkey King: Havoc in Heaven's Palace,NOT AVAILABLE,NOT AVAILABLE
e68f78092d,Murder Party,2007-01-21,"Comedy, Crime, Drama, Horror, Thriller"
e6b675f8f7,6 Bullets,2012-11-17,"Action, Crime, Drama, Thriller"
e6f3ab3ff1,After Earth,2013-05-31,"Action, Adventure, Sci-Fi"
e733451f0e,It Follows,2015-03-13,"Horror, Mystery, Thriller"
e735b0c5de,Shutter,2008-03-21,"Horror, Mystery, Thriller"
e750ed9e84,God's Own Country,2017-08-24,"Drama, Romance"
e7585d5635,Spellbinder,1988-09-23,"Drama, Horror, Romance, Thriller"
e77f84e2f3,Spy Game,2001-11-21,"Action, Crime, Thriller"
e788372519,Mom,2017-07-07,"Crime, Drama, Thriller"
e790dcdece,Stan Helsing,2010-03-25,"Comedy, Horror"
e7b0273315,Geerümce,2016-12-02,"Comedy, Romance"
e7bfd6e21d,The Concubine,2012-06-06,"Drama, History, Romance"
e7ccc441bc,What a Girl Wants,2003-04-04,"Comedy, Drama, Family, Romance"
e7ceb85d65,Parker,2013-01-25,"Action, Crime, Thriller"
e804854456,Immoral Tales,1974-08-28,"Drama, Romance"
e806deab3a,The Notebook,2004-06-25,"Drama, Romance"
e819e8f3b9,Refugee,NOT AVAILABLE,NOT AVAILABLE
e8435c8a5e,Identity Thief,2013-02-08,"Comedy, Crime, Drama"
e847f14da5,Black Mirror: Bandersnatch,2018-12-28,"Drama, Mystery, Sci-Fi, Thriller"
e858fbf04e,Rogue One: A Star Wars Story,2016-12-16,"Action, Adventure, Fantasy, Sci-Fi"
e8720a5158,Spy,2015-06-05,"Action, Comedy, Crime"
e8a2009145,Fate/Grand Order: First Order,2016-12-31,Animation
e8c5b0fe44,Austenland,2013-09-27,"Comedy, Romance"
e93241313e,One of Us,NOT AVAILABLE,NOT AVAILABLE
e94a21a8b2,Emelie,2016-03-04,"Horror, Thriller"
e9660f5004,Sandy Wexler,2017-04-14,Comedy
e96fa21553,Voyeur,2017-12-01,Documentary
e9795a90e8,Orphan,2009-07-24,"Horror, Mystery, Thriller"
e9a52d63c2,Catch and Release,2007-01-26,"Comedy, Drama, Romance"
e9bf22b739,DreamWorks Home: For the Holidays,2017-12-01,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical, Sci-Fi"
e9cef7be4b,Christmas Eve,2015-12-04,Comedy
e9da1b78d8,Always Be My Maybe,2019-05-31,"Comedy, Romance"
e9dcb86dab,The Crew,2018-11-15,"Action, Crime, Drama, Thriller"
e9e6e54f84,Naga The Eternal Yogi,2016-06-03,Documentary
e9ebedd93b,The Resistance Banker,2018-03-08,"Biography, Drama, War"
e9f8ed3329,RED,2010-10-15,"Action, Comedy, Crime, Thriller"
e9f9746548,The Hangover Part III,2013-05-23,"Comedy, Crime, Romance"
e9fb12df37,To All the Boys I've Loved Before,2018-08-17,"Comedy, Drama, Romance"
ea0289c40c,Be Afraid,2017-06-01,"Horror, Sci-Fi, Thriller"
ea7a24a3ce,Orbiter 9,2017-04-07,"Drama, Romance, Sci-Fi"
ea85aa3793,Kingsman: The Secret Service,2015-02-13,"Action, Adventure, Comedy, Thriller"
eadba2be16,A Family Man,2017-07-28,Drama
eaf189a15f,Midnight Run,1988-07-20,"Action, Comedy, Crime, Thriller"
eb2bbe6065,Revenge of the Pink Panther,1978-07-19,"Comedy, Crime, Mystery"
eb2c4dc613,Think like a Man,2012-04-20,"Comedy, Romance"
eb5632633f,Furry Vengeance,2010-04-30,"Comedy, Family"
eb72fbc6ee,Mute,2018-02-23,"Mystery, Sci-Fi, Thriller"
eb7d86525d,Striking Distance,1993-09-17,"Action, Crime, Mystery, Thriller"
eb928891bf,The Perfect Date,2019-04-12,"Comedy, Romance"
ebac712653,How It Ends,2018-07-13,"Action, Adventure, Drama, Mystery, Thriller"
ebb3ecffc2,Earth to Echo,2014-07-02,"Adventure, Family, Sci-Fi"
ebd9d1a9c9,Bunks,2014-06-16,"Comedy, Family"
ec0c10f268,Burlesque,2010-11-24,"Drama, Music, Musical, Romance"
ec7391f43a,Ted 2,2015-06-26,Comedy
ec8d8cf034,Monte Carlo,2011-07-01,"Adventure, Comedy, Family, Romance"
eca07251ea,Sairat,2016-04-29,"Drama, Romance"
eca1b9daf6,From Prada to Nada,2011-01-28,"Comedy, Drama, Romance"
ecb215c6ef,Walking Tall,2004-04-02,"Action, Crime"
ecd14f2128,Walk of Shame,2014-05-01,Comedy
ece369ba1f,Kis Kisko Pyaar Karoon,2015-09-25,Comedy
eced728aa2,Wildflower,2016-04-05,"Drama, Thriller"
ed2f7aad6a,Natural Selection,2016-12-01,"Drama, Thriller"
ed515d444e,Dragon Blade,2015-09-04,"Action, Adventure, Drama, Fantasy, History"
ed6fb66e61,Sarkar,NOT AVAILABLE,NOT AVAILABLE
ed8bb07e49,Welcome 2 Karachi,2015-05-28,"Action, Comedy, War"
eda8bd2958,Thick as Thieves,2009-01-09,"Action, Crime, Thriller"
eddd003dbb,Ex Machina,2015-04-24,"Drama, Mystery, Sci-Fi"
edfeb460e3,North v South: Long Time Coming,2019-06-13,Thriller
ee522780b6,Candyflip,NOT AVAILABLE,"Fantasy, Mystery, Thriller"
ee8e0fbe2b,The 5th Wave,2016-01-22,"Action, Adventure, Sci-Fi, Thriller"
ef19c6dbea,The Virgin Suicides,2000-05-19,"Drama, Romance"
ef19c8c41d,La La Land,2016-12-25,"Comedy, Drama, Music, Musical, Romance"
ef44260ade,A Twelve Year Night,2018-12-28,"Biography, Crime, Drama, History"
ef52c762a8,Blue Is the Warmest Color,2013-10-09,"Drama, Romance"
ef96d974df,The Cabin in the Woods,2012-04-13,Horror
efa06db648,The Most Assassinated Woman in the World,2018-09-07,"Biography, Drama, Mystery, Thriller"
efa80b8de9,Gerald's Game,2017-09-29,"Drama, Horror, Thriller"
efe92c5169,Harsh Times,2006-11-10,"Action, Crime, Drama, Thriller"
eff7d579ec,"Men, Women & Children",2014-10-17,"Comedy, Drama"
f01883fd7e,That's My Boy,2012-06-15,Comedy
f019487b7b,The Lord of the Rings: The Two Towers,2002-12-18,"Action, Adventure, Drama, Fantasy"
f0958cef4f,Macchli Jal Ki Rani Hai,2014-06-13,Horror
f0ad76e035,The Silence,2019-04-10,"Drama, Horror, Sci-Fi, Thriller"
f0b97d8d31,Spotlight,2015-11-20,"Biography, Crime, Drama"
f133057d13,The Exorcism of Emily Rose,2005-09-09,"Drama, Horror, Thriller"
f13e0a4df0,Jane,2017-11-24,"Documentary, Biography"
f146178242,Kick-Ass 2,2013-08-16,"Action, Comedy, Crime, Thriller"
f14ba20372,Finders Keepers,2015-09-25,Documentary
f17902977e,Adore,2013-04-03,"Drama, Romance"
f1bc203ffd,Highway,2014-02-21,"Crime, Drama, Romance"
f1e45eb472,The Keeper,2009-10-03,"Action, Crime, Thriller"
f1ecc26d9f,Two by Two,NOT AVAILABLE,NOT AVAILABLE
f1f1666477,Tale of Tales,2016-04-22,"Drama, Fantasy, Horror"
f1fccba87c,Shrek 2,2004-05-19,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
f1fffa6ff4,Ghost in the Shell,2017-03-31,"Action, Crime, Drama, Sci-Fi, Thriller"
f20a8a5d3d,Cargo,2018-11-13,"Crime, Thriller"
f20d275d21,Dumplin',2018-12-07,"Comedy, Drama"
f222a99cb5,Set Up,2011-10-13,"Action, Crime, Drama"
f254d41c3d,The Nice Guys,2016-05-20,"Action, Comedy, Crime, Mystery, Thriller"
f29df026b4,Jobs,2013-08-16,"Biography, Drama"
f2a9acffa0,Deep,2018-01-15,"Animation, Adventure, Comedy, Family"
f2af663ab2,Bad Neighbours 2,NOT AVAILABLE,NOT AVAILABLE
f2d40a4f13,Legally Blondes,2009-04-28,"Comedy, Family"
f2e6707f0c,Killer Mermaid,2014-05-01,"Drama, Fantasy, Horror, Thriller"
f31cb69cf2,The Intervention,2016-08-26,"Comedy, Drama"
f33856f257,Sicario,2015-10-02,"Action, Crime, Drama, Mystery, Thriller"
f33a61b359,Beastly,2011-03-04,"Drama, Fantasy, Romance"
f35f9c12e1,Finders Keepers,2014-10-18,"Horror, Mystery, Thriller"
f3aaf232ea,Nazi Gold in Argentina,2005-04-07,Documentary
f3ba7c95f0,Ghost House,2017-08-25,"Horror, Thriller"
f3c0f1733a,Metamorphoses,2014-09-03,"Drama, Fantasy"
f3e6c54e6f,The House Next Door,2017-11-03,Horror
f406540240,Requiem for the American Dream,2016-10-20,"Documentary, Biography, News"
f423848146,Paranormal Activity 4,NOT AVAILABLE,NOT AVAILABLE
f465459497,Family Blood,2018-05-04,"Horror, Thriller"
f487483888,Opal Dream,2006-11-22,"Drama, Family"
f48808a479,The Crocodile Hunter: Collision Course,2002-07-12,"Action, Adventure, Comedy, Family"
f49adb2173,Eungyo,NOT AVAILABLE,NOT AVAILABLE
f4a402b3b3,Struggle: The Life and Lost Art of Szukalski,2018-12-21,Documentary
f4aa3f0843,The Siege of Jadotville,2016-10-07,"Action, Drama, History, Thriller, War"
f4b25ca075,Summertime,2016-09-15,Drama
f4b50a38f8,Naam Shabana,2017-03-31,"Action, Thriller"
f4c63f7dfb,The Villainess,2017-06-08,"Action, Thriller"
f4e13604fa,Lucknow Central,2017-09-15,"Action, Drama, Music, Thriller"
f508124fd8,Ferris Bueller's Day Off,1986-06-11,Comedy
f56133cca9,Full Metal Jacket,1987-07-10,"Drama, War"
f5670faa96,1922,NOT AVAILABLE,NOT AVAILABLE
f57be90dfa,Puss in Boots,2011-10-28,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
f58fee41bb,Fun Mom Dinner,2017-08-04,Comedy
f5ad51af73,The Fog,2005-10-14,"Horror, Mystery"
f5add09d6a,How to Be Single,2016-02-12,"Comedy, Drama, Romance"
f5dc883abf,Yucatán,2018-08-31,Comedy
f5e061de18,#Horror,2015-11-20,"Crime, Drama, Horror, Mystery, Thriller"
f5f284408b,Cowboys & Aliens,2011-07-29,"Action, Sci-Fi, Thriller, Western"
f5f6da6cb2,Cop Out,2010-02-26,"Action, Comedy, Crime, Thriller"
f622b00d0a,Almost Friends,2017-11-17,"Comedy, Drama"
f63d519916,Scrooged,1988-11-23,"Comedy, Drama, Fantasy, Romance"
f63de289cf,13TH,NOT AVAILABLE,NOT AVAILABLE
f651014335,According to Greta,NOT AVAILABLE,NOT AVAILABLE
f65c58aa3b,Happy Anniversary,2018-03-30,Comedy
f66eda38cc,I.T,2016-09-23,"Crime, Drama, Mystery, Thriller"
f6721d26e1,The Little Death,2015-06-26,"Comedy, Drama, Romance"
f6ce3fdec3,Gascoigne,2015-06-08,"Documentary, Biography, Sport"
f71c4bb4c2,The Kidnapping of Freddy Heineken,2015-03-06,"Action, Crime, Drama, Thriller"
f73995d951,Paranormal Activity 3,2011-10-21,"Horror, Mystery, Thriller"
f751e5a8ce,The Escorts,2011-03-01,Documentary
f759c32d45,In a Valley of Violence,2016-10-21,"Action, Western"
f76a1e3112,Expedition Happiness,NOT AVAILABLE,NOT AVAILABLE
f77e500e7a,London Has Fallen,2016-03-04,"Action, Thriller"
f78758cb2f,Super Troopers,2002-02-15,"Comedy, Crime, Mystery"
f79b98f1f0,White Girl,2016-12-01,"Crime, Drama"
f7c854c171,Zero Dark Thirty,2013-01-11,"Drama, History, Thriller, War"
f7d37226d4,King Kong,2005-12-14,"Action, Adventure, Drama, Romance"
f80b7002bb,Anchorman: The Legend Continues,2013-12-18,Comedy
f822ee0031,Plastic,2014-09-26,"Action, Comedy, Crime, Drama"
f83a7628ef,Snow White and the Huntsman,2012-06-01,"Action, Adventure, Drama, Fantasy"
f87344df03,Albion: The Enchanted Stallion,2017-04-04,"Action, Adventure, Comedy, Family, Fantasy"
f8799ae38b,The Christmas Chronicles,2018-11-22,"Adventure, Comedy, Family, Fantasy"
f8ab852351,Dead Rising: Watchtower,2015-03-27,"Action, Horror"
f8ff1117c7,I Don't Feel at Home in This World Anymore,2017-02-24,"Comedy, Crime, Drama, Thriller"
f90b52af94,Last Tango in Paris,1973-02-07,"Drama, Romance"
f91954e1ed,The Road to El Dorado,2000-03-31,"Animation, Adventure, Comedy, Family, Romance"
f9371ac15c,Scouts vs. Zombies,2015-10-30,"Action, Comedy, Horror"
f949651418,Otto the Rhino,2013-02-07,"Animation, Comedy, Family"
f95447583e,Lust Stories,2018-06-15,"Drama, Romance"
f95b01a33f,GANTZ:O,2016-10-14,"Animation, Action, Drama, Fantasy, Horror, Sci-Fi, Thriller"
f9aa29c3d3,The World's End,2013-08-23,"Action, Comedy, Sci-Fi"
f9d17741cc,The Neon Demon,2016-06-24,"Horror, Thriller"
fa1de29897,Madaari,2016-07-22,"Adventure, Drama, Thriller"
fa37e08087,Nails,2017-11-17,"Horror, Mystery"
fa93124162,Three Kingdoms: Resurrection of the Dragon,2008-04-03,"Action, Drama, History"
fa98b2afa7,Jaws,1975-06-20,"Adventure, Thriller"
faad4fbd86,Sunrise,2016-03-02,"Crime, Drama, Mystery"
fac0da9ebc,The Back-up Plan,2010-04-23,"Comedy, Romance"
fac8f1c1aa,Sun Dogs,2018-04-06,"Comedy, Drama"
fae3f445ff,The Arrival,1996-05-31,"Sci-Fi, Thriller"
fafdc0db88,"Crazy, Stupid, Love.",2011-07-29,"Comedy, Drama, Romance"
fb1e870bea,6 Years,2015-08-18,"Drama, Romance"
fb219cc6c9,The Bank Job,2008-03-07,"Crime, Thriller"
fb64ce0a78,Deidra & Laney Rob a Train,2017-03-17,"Comedy, Crime, Drama"
fb69f3b221,Lady Chatterley's Lover,1982-05-07,"Drama, Romance"
fb8bceb82f,Agyaat,2009-08-07,"Drama, Horror, Mystery, Thriller"
fba2f4434a,You Got Served,2004-01-30,"Drama, Music"
fba9fa3a5a,The Beach,2000-02-11,"Adventure, Drama, Romance, Thriller"
fbad5b3f57,Sand Storm,2016-09-15,Drama
fbdec95bca,Shut In,2016-11-11,"Drama, Mystery, Thriller"
fc026159cc,Ski School,1991-01-11,Comedy
fc0cd433ab,The Darkness,2016-05-13,"Horror, Thriller"
fc0d262ca2,Ghost Patrol,2016-10-09,"Animation, Adventure"
fc35f8ad31,"The Good, the Bad and the Ugly",1967-12-29,Western
fc4d6e072c,Last Passenger,2014-04-25,"Action, Mystery, Thriller"
fc4ebfe9f8,Dismissed,2019-01-03,"Drama, Horror, Thriller"
fc7df2c281,Standing Ovation,2010-07-16,Musical
fc8d2d5cbc,Clueless,1995-07-19,"Comedy, Romance"
fc9096797e,Pandora,2017-03-17,"Action, Drama"
fca0819a65,Extinction,2015-07-31,"Drama, Horror, Sci-Fi"
fcabde6e42,Drive Angry,2011-02-25,"Action, Fantasy, Thriller"
fcae96cfc3,Nymphomaniac: Volume 1,2014-03-06,Drama
fcd91d2e8f,The Collector,2009-07-31,"Action, Crime, Horror, Thriller"
fd24961c10,Felony,2014-08-28,"Crime, Drama, Thriller"
fd25bcba57,Charlotte's Web,2006-12-15,"Comedy, Family, Fantasy"
fd62fa5dc3,Wake Wood,2011-03-25,"Drama, Horror, Thriller"
fd711679f9,Suicide Squad,2016-08-05,"Action, Adventure, Fantasy, Sci-Fi"
fd7e57c5d7,Lo más sencillo es complicarlo todo,2018-01-26,Comedy
fdc32b9721,Air Buddies,2006-12-12,"Adventure, Comedy, Family"
fdf17f8da4,Lemony Snicket's A Series of Unfortunate Events,2004-12-17,"Adventure, Comedy, Family, Fantasy"
fdfdfc2657,My Girl 2,1994-02-11,"Comedy, Drama, Family, Romance"
fe0bce1dd6,Perdida,2018-08-09,"Crime, Drama, Mystery, Thriller"
fe0d8fba23,Sharknado 5: Global Swarming,2017-08-06,"Action, Adventure, Comedy, Fantasy, Horror, Sci-Fi, Thriller"
fe3e2b047b,In the Shadow of Iris,NOT AVAILABLE,NOT AVAILABLE
fe6d6f657d,The Last Airbender,2010-07-01,"Action, Adventure, Family, Fantasy"
fe8c5110cb,Savita Damodar Paranjpe,2018-09-07,Thriller
fe9a3e59cd,Going for Gold,2018-05-17,"Drama, Family, Sport"
feb85963e3,Romancing the Stone,1984-03-30,"Action, Adventure, Comedy, Romance"
fec8ef186c,Jessica Darling's It List,2016-06-21,Family
fef646a507,Monkey Up,2016-01-22,"Comedy, Family, Fantasy"
ff3540dc69,Liberated: The New Sexual Revolution,2017-04-01,Documentary
ff385ae76c,The Bleeder,2017-05-05,"Biography, Drama, Sport"
ff4f5c0021,Elysium,2013-08-09,"Action, Drama, Sci-Fi"
ff60ef7a2a,Jason Bourne,2016-07-29,"Action, Thriller"
ff700a2038,Speech & Debate,2017-04-07,"Comedy, Drama"
ff7964c27c,Gun Shy,2017-09-08,"Action, Adventure, Comedy, Crime, Thriller"
ffa2c88908,Her Own Justice,2015-11-08,Thriller
ffa73a986f,Let's Be Cops,2014-08-13,"Action, Comedy, Crime"
ffe053eb4c,Shanghai,2012-06-08,"Crime, Mystery, Thriller"
ffee43504b,Dilwale,2015-12-18,"Action, Comedy, Drama, Romance"
fff38f3127,The Gambler,2014-12-25,"Crime, Drama, Thriller"
fff9fbe077,Maximum Ride,2016-08-30,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller"
